date,amount,account_id,previous_amount_1,previous_amount_2,previous_amount_3,previous_amount_4,previous_amount_5,previous_amount_6,previous_amount_7,previous_amount_8,previous_amount_9,previous_amount_10,previous_amount_11,previous_amount_12
2019-10-14,3012.47,5,1406.1999999999998,622.8,3172.6,71.83,98.58999999999999,2325.6,0.0,12.6,82.01,1865.1999999999998,35.5,75.0
2019-10-21,5012.6,5,3012.47,1406.1999999999998,622.8,3172.6,71.83,98.58999999999999,2325.6,0.0,12.6,82.01,1865.1999999999998,35.5
2019-10-28,178.8,5,5012.6,3012.47,1406.1999999999998,622.8,3172.6,71.83,98.58999999999999,2325.6,0.0,12.6,82.01,1865.1999999999998
2019-11-04,6023.58,5,178.8,5012.6,3012.47,1406.1999999999998,622.8,3172.6,71.83,98.58999999999999,2325.6,0.0,12.6,82.01
2019-11-11,522.6,5,6023.58,178.8,5012.6,3012.47,1406.1999999999998,622.8,3172.6,71.83,98.58999999999999,2325.6,0.0,12.6
2019-11-18,2676.86,5,522.6,6023.58,178.8,5012.6,3012.47,1406.1999999999998,622.8,3172.6,71.83,98.58999999999999,2325.6,0.0
2019-11-25,5100.5,5,2676.86,522.6,6023.58,178.8,5012.6,3012.47,1406.1999999999998,622.8,3172.6,71.83,98.58999999999999,2325.6
2019-12-02,4453.77,5,5100.5,2676.86,522.6,6023.58,178.8,5012.6,3012.47,1406.1999999999998,622.8,3172.6,71.83,98.58999999999999
2019-12-09,279.44,5,4453.77,5100.5,2676.86,522.6,6023.58,178.8,5012.6,3012.47,1406.1999999999998,622.8,3172.6,71.83
2019-12-16,19.25,5,279.44,4453.77,5100.5,2676.86,522.6,6023.58,178.8,5012.6,3012.47,1406.1999999999998,622.8,3172.6
2019-12-23,4162.47,5,19.25,279.44,4453.77,5100.5,2676.86,522.6,6023.58,178.8,5012.6,3012.47,1406.1999999999998,622.8
2019-02-04,13.200000000000001,7,0.0,1.0,304.04,119.05,191.53999999999996,308.03,20.700000000000003,10.8,0.0,0.0,0.0,0.0
2019-02-11,624.1800000000002,7,13.200000000000001,0.0,1.0,304.04,119.05,191.53999999999996,308.03,20.700000000000003,10.8,0.0,0.0,0.0
2019-02-18,11.5,7,624.1800000000002,13.200000000000001,0.0,1.0,304.04,119.05,191.53999999999996,308.03,20.700000000000003,10.8,0.0,0.0
2019-02-25,10.8,7,11.5,624.1800000000002,13.200000000000001,0.0,1.0,304.04,119.05,191.53999999999996,308.03,20.700000000000003,10.8,0.0
2019-03-04,0.0,7,10.8,11.5,624.1800000000002,13.200000000000001,0.0,1.0,304.04,119.05,191.53999999999996,308.03,20.700000000000003,10.8
2019-03-11,280.39,7,0.0,10.8,11.5,624.1800000000002,13.200000000000001,0.0,1.0,304.04,119.05,191.53999999999996,308.03,20.700000000000003
2019-03-18,10.8,7,280.39,0.0,10.8,11.5,624.1800000000002,13.200000000000001,0.0,1.0,304.04,119.05,191.53999999999996,308.03
2019-03-25,0.0,7,10.8,280.39,0.0,10.8,11.5,624.1800000000002,13.200000000000001,0.0,1.0,304.04,119.05,191.53999999999996
2019-04-01,0.0,7,0.0,10.8,280.39,0.0,10.8,11.5,624.1800000000002,13.200000000000001,0.0,1.0,304.04,119.05
2019-04-08,17.5,7,0.0,0.0,10.8,280.39,0.0,10.8,11.5,624.1800000000002,13.200000000000001,0.0,1.0,304.04
2019-04-15,0.0,7,17.5,0.0,0.0,10.8,280.39,0.0,10.8,11.5,624.1800000000002,13.200000000000001,0.0,1.0
2019-06-24,817.6700000000002,7,10.8,341.25,146.37,160.0,0.0,44.440000000000005,251.03999999999996,0.0,0.0,0.0,17.5,0.0
2019-07-01,831.3299999999999,7,817.6700000000002,10.8,341.25,146.37,160.0,0.0,44.440000000000005,251.03999999999996,0.0,0.0,0.0,17.5
2019-07-08,213.77,7,831.3299999999999,817.6700000000002,10.8,341.25,146.37,160.0,0.0,44.440000000000005,251.03999999999996,0.0,0.0,0.0
2019-07-15,106.9,7,213.77,831.3299999999999,817.6700000000002,10.8,341.25,146.37,160.0,0.0,44.440000000000005,251.03999999999996,0.0,0.0
2019-07-22,133.14999999999998,7,106.9,213.77,831.3299999999999,817.6700000000002,10.8,341.25,146.37,160.0,0.0,44.440000000000005,251.03999999999996,0.0
2019-07-29,196.13,7,133.14999999999998,106.9,213.77,831.3299999999999,817.6700000000002,10.8,341.25,146.37,160.0,0.0,44.440000000000005,251.03999999999996
2019-08-05,1.79,7,196.13,133.14999999999998,106.9,213.77,831.3299999999999,817.6700000000002,10.8,341.25,146.37,160.0,0.0,44.440000000000005
2019-08-12,166.49,7,1.79,196.13,133.14999999999998,106.9,213.77,831.3299999999999,817.6700000000002,10.8,341.25,146.37,160.0,0.0
2019-08-19,124.0,7,166.49,1.79,196.13,133.14999999999998,106.9,213.77,831.3299999999999,817.6700000000002,10.8,341.25,146.37,160.0
2019-08-26,378.39,7,124.0,166.49,1.79,196.13,133.14999999999998,106.9,213.77,831.3299999999999,817.6700000000002,10.8,341.25,146.37
2019-09-02,61.93,7,378.39,124.0,166.49,1.79,196.13,133.14999999999998,106.9,213.77,831.3299999999999,817.6700000000002,10.8,341.25
2019-09-09,49.260000000000005,7,61.93,378.39,124.0,166.49,1.79,196.13,133.14999999999998,106.9,213.77,831.3299999999999,817.6700000000002,10.8
2019-09-16,3.7800000000000002,7,49.260000000000005,61.93,378.39,124.0,166.49,1.79,196.13,133.14999999999998,106.9,213.77,831.3299999999999,817.6700000000002
2019-09-23,521.1500000000001,7,3.7800000000000002,49.260000000000005,61.93,378.39,124.0,166.49,1.79,196.13,133.14999999999998,106.9,213.77,831.3299999999999
2019-09-30,0.0,7,521.1500000000001,3.7800000000000002,49.260000000000005,61.93,378.39,124.0,166.49,1.79,196.13,133.14999999999998,106.9,213.77
2019-10-07,541.74,7,0.0,521.1500000000001,3.7800000000000002,49.260000000000005,61.93,378.39,124.0,166.49,1.79,196.13,133.14999999999998,106.9
2019-10-14,93.19,7,541.74,0.0,521.1500000000001,3.7800000000000002,49.260000000000005,61.93,378.39,124.0,166.49,1.79,196.13,133.14999999999998
2019-10-21,295.18,7,93.19,541.74,0.0,521.1500000000001,3.7800000000000002,49.260000000000005,61.93,378.39,124.0,166.49,1.79,196.13
2019-10-28,10.9,7,295.18,93.19,541.74,0.0,521.1500000000001,3.7800000000000002,49.260000000000005,61.93,378.39,124.0,166.49,1.79
2019-11-04,0.0,7,10.9,295.18,93.19,541.74,0.0,521.1500000000001,3.7800000000000002,49.260000000000005,61.93,378.39,124.0,166.49
2019-11-11,369.25999999999993,7,0.0,10.9,295.18,93.19,541.74,0.0,521.1500000000001,3.7800000000000002,49.260000000000005,61.93,378.39,124.0
2019-11-18,377.26000000000005,7,369.25999999999993,0.0,10.9,295.18,93.19,541.74,0.0,521.1500000000001,3.7800000000000002,49.260000000000005,61.93,378.39
2019-11-25,377.87,7,377.26000000000005,369.25999999999993,0.0,10.9,295.18,93.19,541.74,0.0,521.1500000000001,3.7800000000000002,49.260000000000005,61.93
2019-12-02,10.03,7,377.87,377.26000000000005,369.25999999999993,0.0,10.9,295.18,93.19,541.74,0.0,521.1500000000001,3.7800000000000002,49.260000000000005
2019-12-09,254.11999999999998,7,10.03,377.87,377.26000000000005,369.25999999999993,0.0,10.9,295.18,93.19,541.74,0.0,521.1500000000001,3.7800000000000002
2019-12-16,53.39,7,254.11999999999998,10.03,377.87,377.26000000000005,369.25999999999993,0.0,10.9,295.18,93.19,541.74,0.0,521.1500000000001
2019-12-23,419.99,7,53.39,254.11999999999998,10.03,377.87,377.26000000000005,369.25999999999993,0.0,10.9,295.18,93.19,541.74,0.0
2019-12-30,21.71,7,419.99,53.39,254.11999999999998,10.03,377.87,377.26000000000005,369.25999999999993,0.0,10.9,295.18,93.19,541.74
2020-01-06,343.0,7,21.71,419.99,53.39,254.11999999999998,10.03,377.87,377.26000000000005,369.25999999999993,0.0,10.9,295.18,93.19
2020-01-13,251.2,7,343.0,21.71,419.99,53.39,254.11999999999998,10.03,377.87,377.26000000000005,369.25999999999993,0.0,10.9,295.18
2020-01-20,63.1,7,251.2,343.0,21.71,419.99,53.39,254.11999999999998,10.03,377.87,377.26000000000005,369.25999999999993,0.0,10.9
2020-01-27,4.9,7,63.1,251.2,343.0,21.71,419.99,53.39,254.11999999999998,10.03,377.87,377.26000000000005,369.25999999999993,0.0
2019-01-21,80.14,8,593.36,1041.0099999999998,344.65,1083.9099999999999,2513.2600000000007,3526.08,0.0,0.0,10.9,0.0,0.0,0.0
2019-01-28,1874.3899999999999,8,80.14,593.36,1041.0099999999998,344.65,1083.9099999999999,2513.2600000000007,3526.08,0.0,0.0,10.9,0.0,0.0
2019-02-04,347.96000000000004,8,1874.3899999999999,80.14,593.36,1041.0099999999998,344.65,1083.9099999999999,2513.2600000000007,3526.08,0.0,0.0,10.9,0.0
2019-02-11,108.94,8,347.96000000000004,1874.3899999999999,80.14,593.36,1041.0099999999998,344.65,1083.9099999999999,2513.2600000000007,3526.08,0.0,0.0,10.9
2019-02-18,271.37,8,108.94,347.96000000000004,1874.3899999999999,80.14,593.36,1041.0099999999998,344.65,1083.9099999999999,2513.2600000000007,3526.08,0.0,0.0
2019-02-25,43.79,8,271.37,108.94,347.96000000000004,1874.3899999999999,80.14,593.36,1041.0099999999998,344.65,1083.9099999999999,2513.2600000000007,3526.08,0.0
2019-03-04,473.05999999999995,8,43.79,271.37,108.94,347.96000000000004,1874.3899999999999,80.14,593.36,1041.0099999999998,344.65,1083.9099999999999,2513.2600000000007,3526.08
2019-03-11,646.56,8,473.05999999999995,43.79,271.37,108.94,347.96000000000004,1874.3899999999999,80.14,593.36,1041.0099999999998,344.65,1083.9099999999999,2513.2600000000007
2019-03-18,533.4300000000001,8,646.56,473.05999999999995,43.79,271.37,108.94,347.96000000000004,1874.3899999999999,80.14,593.36,1041.0099999999998,344.65,1083.9099999999999
2019-03-25,415.15,8,533.4300000000001,646.56,473.05999999999995,43.79,271.37,108.94,347.96000000000004,1874.3899999999999,80.14,593.36,1041.0099999999998,344.65
2019-04-01,1023.0300000000001,8,415.15,533.4300000000001,646.56,473.05999999999995,43.79,271.37,108.94,347.96000000000004,1874.3899999999999,80.14,593.36,1041.0099999999998
2019-04-08,1685.93,8,1023.0300000000001,415.15,533.4300000000001,646.56,473.05999999999995,43.79,271.37,108.94,347.96000000000004,1874.3899999999999,80.14,593.36
2019-04-15,395.4699999999996,8,1685.93,1023.0300000000001,415.15,533.4300000000001,646.56,473.05999999999995,43.79,271.37,108.94,347.96000000000004,1874.3899999999999,80.14
2019-04-22,332.7799999999999,8,395.4699999999996,1685.93,1023.0300000000001,415.15,533.4300000000001,646.56,473.05999999999995,43.79,271.37,108.94,347.96000000000004,1874.3899999999999
2019-04-29,1008.24,8,332.7799999999999,395.4699999999996,1685.93,1023.0300000000001,415.15,533.4300000000001,646.56,473.05999999999995,43.79,271.37,108.94,347.96000000000004
2019-05-06,1467.0299999999997,8,1008.24,332.7799999999999,395.4699999999996,1685.93,1023.0300000000001,415.15,533.4300000000001,646.56,473.05999999999995,43.79,271.37,108.94
2019-05-13,806.3199999999998,8,1467.0299999999997,1008.24,332.7799999999999,395.4699999999996,1685.93,1023.0300000000001,415.15,533.4300000000001,646.56,473.05999999999995,43.79,271.37
2019-05-20,282.11,8,806.3199999999998,1467.0299999999997,1008.24,332.7799999999999,395.4699999999996,1685.93,1023.0300000000001,415.15,533.4300000000001,646.56,473.05999999999995,43.79
2019-05-27,1084.09,8,282.11,806.3199999999998,1467.0299999999997,1008.24,332.7799999999999,395.4699999999996,1685.93,1023.0300000000001,415.15,533.4300000000001,646.56,473.05999999999995
2019-06-03,431.6600000000007,8,1084.09,282.11,806.3199999999998,1467.0299999999997,1008.24,332.7799999999999,395.4699999999996,1685.93,1023.0300000000001,415.15,533.4300000000001,646.56
2019-06-10,834.4300000000029,8,431.6600000000007,1084.09,282.11,806.3199999999998,1467.0299999999997,1008.24,332.7799999999999,395.4699999999996,1685.93,1023.0300000000001,415.15,533.4300000000001
2019-06-17,729.6899999999999,8,834.4300000000029,431.6600000000007,1084.09,282.11,806.3199999999998,1467.0299999999997,1008.24,332.7799999999999,395.4699999999996,1685.93,1023.0300000000001,415.15
2019-06-24,2234.54,8,729.6899999999999,834.4300000000029,431.6600000000007,1084.09,282.11,806.3199999999998,1467.0299999999997,1008.24,332.7799999999999,395.4699999999996,1685.93,1023.0300000000001
2019-07-01,1582.8200000000004,8,2234.54,729.6899999999999,834.4300000000029,431.6600000000007,1084.09,282.11,806.3199999999998,1467.0299999999997,1008.24,332.7799999999999,395.4699999999996,1685.93
2019-07-08,645.13,8,1582.8200000000004,2234.54,729.6899999999999,834.4300000000029,431.6600000000007,1084.09,282.11,806.3199999999998,1467.0299999999997,1008.24,332.7799999999999,395.4699999999996
2019-07-15,83.86,8,645.13,1582.8200000000004,2234.54,729.6899999999999,834.4300000000029,431.6600000000007,1084.09,282.11,806.3199999999998,1467.0299999999997,1008.24,332.7799999999999
2019-07-22,644.7800000000001,8,83.86,645.13,1582.8200000000004,2234.54,729.6899999999999,834.4300000000029,431.6600000000007,1084.09,282.11,806.3199999999998,1467.0299999999997,1008.24
2019-07-29,1080.5600000000002,8,644.7800000000001,83.86,645.13,1582.8200000000004,2234.54,729.6899999999999,834.4300000000029,431.6600000000007,1084.09,282.11,806.3199999999998,1467.0299999999997
2019-08-05,36.05,8,1080.5600000000002,644.7800000000001,83.86,645.13,1582.8200000000004,2234.54,729.6899999999999,834.4300000000029,431.6600000000007,1084.09,282.11,806.3199999999998
2019-08-12,557.8199999999999,8,36.05,1080.5600000000002,644.7800000000001,83.86,645.13,1582.8200000000004,2234.54,729.6899999999999,834.4300000000029,431.6600000000007,1084.09,282.11
2019-08-19,711.97,8,557.8199999999999,36.05,1080.5600000000002,644.7800000000001,83.86,645.13,1582.8200000000004,2234.54,729.6899999999999,834.4300000000029,431.6600000000007,1084.09
2019-08-26,219.35,8,711.97,557.8199999999999,36.05,1080.5600000000002,644.7800000000001,83.86,645.13,1582.8200000000004,2234.54,729.6899999999999,834.4300000000029,431.6600000000007
2019-09-02,683.7600000000001,8,219.35,711.97,557.8199999999999,36.05,1080.5600000000002,644.7800000000001,83.86,645.13,1582.8200000000004,2234.54,729.6899999999999,834.4300000000029
2019-09-09,719.1100000000001,8,683.7600000000001,219.35,711.97,557.8199999999999,36.05,1080.5600000000002,644.7800000000001,83.86,645.13,1582.8200000000004,2234.54,729.6899999999999
2019-09-16,168.19000000000003,8,719.1100000000001,683.7600000000001,219.35,711.97,557.8199999999999,36.05,1080.5600000000002,644.7800000000001,83.86,645.13,1582.8200000000004,2234.54
2019-09-23,184.96000000000004,8,168.19000000000003,719.1100000000001,683.7600000000001,219.35,711.97,557.8199999999999,36.05,1080.5600000000002,644.7800000000001,83.86,645.13,1582.8200000000004
2019-09-30,102.87,8,184.96000000000004,168.19000000000003,719.1100000000001,683.7600000000001,219.35,711.97,557.8199999999999,36.05,1080.5600000000002,644.7800000000001,83.86,645.13
2019-10-07,427.04999999999995,8,102.87,184.96000000000004,168.19000000000003,719.1100000000001,683.7600000000001,219.35,711.97,557.8199999999999,36.05,1080.5600000000002,644.7800000000001,83.86
2019-10-14,173.88,8,427.04999999999995,102.87,184.96000000000004,168.19000000000003,719.1100000000001,683.7600000000001,219.35,711.97,557.8199999999999,36.05,1080.5600000000002,644.7800000000001
2019-10-21,224.68,8,173.88,427.04999999999995,102.87,184.96000000000004,168.19000000000003,719.1100000000001,683.7600000000001,219.35,711.97,557.8199999999999,36.05,1080.5600000000002
2019-10-28,211.06,8,224.68,173.88,427.04999999999995,102.87,184.96000000000004,168.19000000000003,719.1100000000001,683.7600000000001,219.35,711.97,557.8199999999999,36.05
2019-11-04,528.5,8,211.06,224.68,173.88,427.04999999999995,102.87,184.96000000000004,168.19000000000003,719.1100000000001,683.7600000000001,219.35,711.97,557.8199999999999
2019-11-11,169.46,8,528.5,211.06,224.68,173.88,427.04999999999995,102.87,184.96000000000004,168.19000000000003,719.1100000000001,683.7600000000001,219.35,711.97
2019-11-18,694.82,8,169.46,528.5,211.06,224.68,173.88,427.04999999999995,102.87,184.96000000000004,168.19000000000003,719.1100000000001,683.7600000000001,219.35
2019-11-25,158.81,8,694.82,169.46,528.5,211.06,224.68,173.88,427.04999999999995,102.87,184.96000000000004,168.19000000000003,719.1100000000001,683.7600000000001
2019-12-02,519.3299999999999,8,158.81,694.82,169.46,528.5,211.06,224.68,173.88,427.04999999999995,102.87,184.96000000000004,168.19000000000003,719.1100000000001
2019-12-09,685.1600000000001,8,519.3299999999999,158.81,694.82,169.46,528.5,211.06,224.68,173.88,427.04999999999995,102.87,184.96000000000004,168.19000000000003
2019-12-16,457.44999999999993,8,685.1600000000001,519.3299999999999,158.81,694.82,169.46,528.5,211.06,224.68,173.88,427.04999999999995,102.87,184.96000000000004
2019-12-23,270.63,8,457.44999999999993,685.1600000000001,519.3299999999999,158.81,694.82,169.46,528.5,211.06,224.68,173.88,427.04999999999995,102.87
2019-12-30,620.8600000000001,8,270.63,457.44999999999993,685.1600000000001,519.3299999999999,158.81,694.82,169.46,528.5,211.06,224.68,173.88,427.04999999999995
2020-01-06,1604.8200000000031,8,620.8600000000001,270.63,457.44999999999993,685.1600000000001,519.3299999999999,158.81,694.82,169.46,528.5,211.06,224.68,173.88
2020-01-13,825.1199999999988,8,1604.8200000000031,620.8600000000001,270.63,457.44999999999993,685.1600000000001,519.3299999999999,158.81,694.82,169.46,528.5,211.06,224.68
2020-01-20,200.9,8,825.1199999999988,1604.8200000000031,620.8600000000001,270.63,457.44999999999993,685.1600000000001,519.3299999999999,158.81,694.82,169.46,528.5,211.06
2020-01-27,320.77000000000004,8,200.9,825.1199999999988,1604.8200000000031,620.8600000000001,270.63,457.44999999999993,685.1600000000001,519.3299999999999,158.81,694.82,169.46,528.5
2019-04-22,272.03000000000003,9,133.82,820.46,674.0600000000001,1.2,117.34000000000002,456.29,0.0,0.0,9.99,0.0,0.0,0.0
2019-04-29,623.19,9,272.03000000000003,133.82,820.46,674.0600000000001,1.2,117.34000000000002,456.29,0.0,0.0,9.99,0.0,0.0
2019-05-06,609.3400000000001,9,623.19,272.03000000000003,133.82,820.46,674.0600000000001,1.2,117.34000000000002,456.29,0.0,0.0,9.99,0.0
2019-05-13,1010.4000000000002,9,609.3400000000001,623.19,272.03000000000003,133.82,820.46,674.0600000000001,1.2,117.34000000000002,456.29,0.0,0.0,9.99
2019-05-20,135.75,9,1010.4000000000002,609.3400000000001,623.19,272.03000000000003,133.82,820.46,674.0600000000001,1.2,117.34000000000002,456.29,0.0,0.0
2019-05-27,75.94,9,135.75,1010.4000000000002,609.3400000000001,623.19,272.03000000000003,133.82,820.46,674.0600000000001,1.2,117.34000000000002,456.29,0.0
2019-06-03,1013.3900000000002,9,75.94,135.75,1010.4000000000002,609.3400000000001,623.19,272.03000000000003,133.82,820.46,674.0600000000001,1.2,117.34000000000002,456.29
2019-06-10,789.95,9,1013.3900000000002,75.94,135.75,1010.4000000000002,609.3400000000001,623.19,272.03000000000003,133.82,820.46,674.0600000000001,1.2,117.34000000000002
2019-06-17,606.87,9,789.95,1013.3900000000002,75.94,135.75,1010.4000000000002,609.3400000000001,623.19,272.03000000000003,133.82,820.46,674.0600000000001,1.2
2019-06-24,21.45,9,606.87,789.95,1013.3900000000002,75.94,135.75,1010.4000000000002,609.3400000000001,623.19,272.03000000000003,133.82,820.46,674.0600000000001
2019-07-01,993.4199999999998,9,21.45,606.87,789.95,1013.3900000000002,75.94,135.75,1010.4000000000002,609.3400000000001,623.19,272.03000000000003,133.82,820.46
2019-07-08,736.84,9,993.4199999999998,21.45,606.87,789.95,1013.3900000000002,75.94,135.75,1010.4000000000002,609.3400000000001,623.19,272.03000000000003,133.82
2019-07-15,638.34,9,736.84,993.4199999999998,21.45,606.87,789.95,1013.3900000000002,75.94,135.75,1010.4000000000002,609.3400000000001,623.19,272.03000000000003
2019-07-22,14.45,9,638.34,736.84,993.4199999999998,21.45,606.87,789.95,1013.3900000000002,75.94,135.75,1010.4000000000002,609.3400000000001,623.19
2019-07-29,15.63,9,14.45,638.34,736.84,993.4199999999998,21.45,606.87,789.95,1013.3900000000002,75.94,135.75,1010.4000000000002,609.3400000000001
2019-08-05,733.4499999999999,9,15.63,14.45,638.34,736.84,993.4199999999998,21.45,606.87,789.95,1013.3900000000002,75.94,135.75,1010.4000000000002
2019-08-12,688.4400000000002,9,733.4499999999999,15.63,14.45,638.34,736.84,993.4199999999998,21.45,606.87,789.95,1013.3900000000002,75.94,135.75
2019-08-19,433.1,9,688.4400000000002,733.4499999999999,15.63,14.45,638.34,736.84,993.4199999999998,21.45,606.87,789.95,1013.3900000000002,75.94
2019-08-26,409.84999999999997,9,433.1,688.4400000000002,733.4499999999999,15.63,14.45,638.34,736.84,993.4199999999998,21.45,606.87,789.95,1013.3900000000002
2019-09-02,96.53,9,409.84999999999997,433.1,688.4400000000002,733.4499999999999,15.63,14.45,638.34,736.84,993.4199999999998,21.45,606.87,789.95
2019-09-09,238.79999999999998,9,96.53,409.84999999999997,433.1,688.4400000000002,733.4499999999999,15.63,14.45,638.34,736.84,993.4199999999998,21.45,606.87
2019-09-16,142.6,9,238.79999999999998,96.53,409.84999999999997,433.1,688.4400000000002,733.4499999999999,15.63,14.45,638.34,736.84,993.4199999999998,21.45
2019-09-23,128.01999999999998,9,142.6,238.79999999999998,96.53,409.84999999999997,433.1,688.4400000000002,733.4499999999999,15.63,14.45,638.34,736.84,993.4199999999998
2019-09-30,94.48,9,128.01999999999998,142.6,238.79999999999998,96.53,409.84999999999997,433.1,688.4400000000002,733.4499999999999,15.63,14.45,638.34,736.84
2019-10-07,104.61,9,94.48,128.01999999999998,142.6,238.79999999999998,96.53,409.84999999999997,433.1,688.4400000000002,733.4499999999999,15.63,14.45,638.34
